"Date","RowNum","Num","Rep","RowNumNumRep","EL_stem1","EL_stem2","moist_1","moist_2","moist_3","notes","X","days","Var"
2016-08-23,18,1,"R8","18.1.R8",1,NA,10,10,10.3,"",NA,8,"Cinsault"
2016-08-23,34,5,"R6","34.5.R6",1,1,12.6,13.3,11.5,"",NA,8,"Morrastel"
2016-08-23,13,9,"R7","13.9.R7",2,1,11,10.7,9.9,"",NA,8,"Cabernet franc"
2016-08-23,20,5,"R9","20.5.R9",1,NA,9.3,9.5,10.2,"",NA,8,"Gewurtztraminer"
2016-08-23,26,6,"R7","26.6.R7",1,NA,11.9,12.3,11.6,"",NA,8,"Sangiovese"
2016-08-23,24,1,"R5","24.1.R5",1,NA,11.1,10.7,13.4,"",NA,8,"Barbera"
2016-08-23,29,7,"R6","29.7.R6",1,1,10.7,11.6,11.1,"",NA,8,"Tocai Friulano"
2016-08-23,12,1,"R4","12.1.R4",1,1,9.2,9.3,9.2,"",NA,8,"Aligote"
2016-08-23,22,7,"R6","22.7.R6",2,NA,9.4,10.6,11,"",NA,8,"Furmint"
2016-08-23,14,3,"R6","14.3.R6",1,NA,9.5,10,7.9,"",NA,8,"Carmenere"
2016-08-23,25,9,"R5","25.9.R5",1,1,11.6,11.1,10.9,"",NA,8,"Nebbiolo"
2016-08-23,13,9,"R4","13.9.R4",1,2,10.1,10.8,9.4,"",NA,8,"Cabernet franc"
2016-08-23,12,5,"R1","12.5.R1",11,11,9.7,11.2,9.6,"no inflorescence, came out of chamber with leaves alrady seperated",NA,8,"Chardonnay"
2016-08-23,13,3,"R4","13.3.R4",1,1,10,11.1,9.4,"",NA,8,"Pinot gris"
2016-08-23,13,3,"R2","13.3.R2",1,NA,10.3,10,10.1,"",NA,8,"Pinot gris"
2016-08-23,24,9,"R7","24.9.R7",1,NA,11.1,9.2,9.9,"",NA,8,"Dolcetto"
2016-08-23,14,1,"R8","14.1.R8",1,NA,12.8,11.3,12.1,"",NA,8,"Cabernet Sauvignon"
2016-08-23,42,7,"R5","42.7.R5",1,1,11.4,12.5,11.5,"",NA,8,"Early Muscat"
2016-08-23,20,5,"R6","20.5.R6",1,NA,11,10.9,11.6,"",NA,8,"Gewurtztraminer"
2016-08-23,12,10,"R4","12.10.R4",1,NA,9.6,10.3,10.8,"",NA,8,"Melon"
2016-08-23,19,9,"R7","19.9.R7",1,1,10,12.2,12.3,"",NA,8,"Syrah"
2016-08-23,22,7,"R1","22.7.R1",2,NA,11.2,10.1,8.9,"",NA,8,"Furmint"
2016-08-23,24,9,"R3","24.9.R3",2,NA,9,8.8,10,"",NA,8,"Dolcetto"
2016-08-23,19,7,"R6","19.7.R6",1,NA,9.8,11.2,10.3,"",NA,8,"Roussanne"
2016-08-23,21,7,"R6","21.7.R6",2,NA,10.4,10.7,9.8,"",NA,8,"Chasselas doree"
2016-08-23,40,9,"R4","40.9.R4",1,NA,10.1,10.3,10.5,"",NA,8,"Ruby Cabernet"
2016-08-23,38,7,"R4","38.7.R4",1,1,8.6,9.3,10.2,"",NA,8,"Verdelho"
2016-08-23,39,3,"R5","39.3.R5",1,NA,11.4,12.5,11.9,"",NA,8,"Calzin"
2016-08-23,20,5,"R8","20.5.R8",1,NA,12.1,9.8,10.7,"",NA,8,"Gewurtztraminer"
2016-08-23,32,7,"R5","32.7.R5",1,1,12.3,13.6,13.5,"",NA,8,"Pinotage"
2016-08-23,20,4,"R1","20.4.R1",1,NA,9.8,10,9.6,"",NA,8,"Viognier"
2016-08-23,15,3,"R6","15.3.R6",1,1,10.2,8.8,9.2,"",NA,8,"Merlot"
2016-08-23,13,3,"R9","13.3.R9",2,NA,11.3,10.3,10.6,"",NA,8,"Pinot gris"
2016-08-23,18,3,"R2","18.3.R2",1,NA,14.9,13.9,13.4,"",NA,8,"Counoise"
2016-08-23,38,7,"R5","38.7.R5",1,NA,14.4,11.1,13.1,"",NA,8,"Verdelho"
2016-08-23,29,7,"R2","29.7.R2",1,1,9.3,10.6,10.5,"",NA,8,"Tocai Friulano"
2016-08-23,15,3,"R5","15.3.R5",1,NA,13.1,12.7,12.6,"",NA,8,"Merlot"
2016-08-23,28,7,"R6","28.7.R6",1,1,9.5,9.8,9.9,"",NA,8,"Refosco"
2016-08-23,22,9,"R8","22.9.R8",1,1,9,11.1,12.3,"",NA,8,"Durif2"
2016-08-23,26,6,"R5","26.6.R5",1,1,11.5,11,12.7,"",NA,8,"Sangiovese"
2016-08-23,32,7,"R2","32.7.R2",1,1,12.9,14.3,11.6,"",NA,8,"Pinotage"
2016-08-23,34,7,"R6","34.7.R6",1,NA,10.2,10.5,11,"",NA,8,"Palomino"
2016-08-23,39,3,"R1","39.3.R1",1,NA,10.6,9.8,10.3,"",NA,8,"Calzin"
2016-08-23,35,3,"R2","35.3.R2",1,1,11,10.5,11.2,"",NA,8,"Tempranillo"
2016-08-23,24,1,"R6","24.1.R6",1,1,12.9,12.3,13.9,"",NA,8,"Barbera"
2016-08-23,14,3,"R8","14.3.R8",1,1,11.6,11,11.9,"",NA,8,"Carmenere"
2016-08-23,29,3,"R2","29.3.R2",1,1,12.6,14.1,13.6,"",NA,8,"Schiopettino"
2016-08-23,40,9,"R5","40.9.R5",1,NA,12.1,13.3,12.4,"",NA,8,"Ruby Cabernet"
2016-08-23,12,5,"R4","12.5.R4",1,1,8.8,10,10.5,"",NA,8,"Chardonnay"
2016-08-23,28,7,"R2","28.7.R2",1,NA,10,8.6,8.4,"",NA,8,"Refosco"
2016-08-23,35,3,"R3","35.3.R3",1,1,9.3,9,9.6,"",NA,8,"Tempranillo"
2016-08-23,43,3,"R4","43.3.R4",1,1,11,10.4,11.2,"",NA,8,"July Muscat"
2016-08-23,19,7,"R1","19.7.R1",1,1,11.1,10.5,10.7,"",NA,8,"Roussanne"
2016-08-23,16,1,"R1","16.1.R1",1,1,10.8,9.4,12.5,"",NA,8,"Sauvignon blanc"
2016-08-23,19,7,"R3","19.7.R3",1,1,9.8,10.1,10.2,"",NA,8,"Roussanne"
2016-08-23,39,7,"R3","39.7.R3",1,NA,9.4,9.6,10.2,"",NA,8,"Carnelian"
2016-08-23,13,9,"R5","13.9.R5",1,1,10.1,9.5,10.3,"",NA,8,"Cabernet franc"
2016-08-23,40,9,"R8","40.9.R8",1,NA,9.6,12.3,9.5,"",NA,8,"Ruby Cabernet"
2016-08-23,16,1,"R2","16.1.R2",1,NA,8.4,9,9.6,"",NA,8,"Sauvignon blanc"
2016-08-23,18,5,"R7","18.5.R7",1,2,10.2,10.6,13.4,"",NA,8,"Durif1"
2016-08-23,20,4,"R8","20.4.R8",1,1,10.2,10.4,9.6,"",NA,8,"Viognier"
2016-08-23,39,3,"R4","39.3.R4",1,1,9.4,9.6,11,"",NA,8,"Calzin"
2016-08-23,44,1,"R2","44.1.R2",1,1,11.6,12.4,12.2,"",NA,8,"Ruby Seedless"
2016-08-23,12,10,"R5","12.10.R5",1,1,11.4,12.7,12.1,"",NA,8,"Melon"
2016-08-23,18,3,"R9","18.3.R9",1,NA,11.7,14.9,14.2,"",NA,8,"Counoise"
2016-08-23,35,3,"R1","35.3.R1",1,1,10,10,10,"",NA,8,"Tempranillo"
2016-08-23,20,5,"R1","20.5.R1",1,NA,8.5,10.5,11,"",NA,8,"Gewurtztraminer"
2016-08-23,22,1,"R3","22.1.R3",1,NA,10.8,10.3,10.2,"",NA,8,"Rotgipfler"
2016-08-23,12,1,"R2","12.1.R2",1,1,11.3,11.4,10.1,"",NA,8,"Aligote"
2016-08-23,21,7,"R1","21.7.R1",1,NA,10.9,11.7,13,"",NA,8,"Chasselas doree"
2016-08-23,17,2,"R3","17.2.R3",1,1,10.1,9.3,10.5,"",NA,8,"Ugni blanc/Trebbiano"
2016-08-23,25,9,"R6","25.9.R6",1,1,10.9,11.3,11,"",NA,8,"Nebbiolo"
2016-08-23,23,7,"R3","23.7.R3",1,1,12.7,11.6,11.5,"",NA,8,"Szagos feher"
2016-08-23,34,5,"R5","34.5.R5",1,NA,11.3,11.3,12.3,"",NA,8,"Morrastel"
2016-08-23,32,3,"R1","32.3.R1",1,1,8.4,8.5,10,"",NA,8,"Zinfandel/Primitivo"
2016-08-23,23,7,"R7","23.7.R7",1,1,12.4,15.1,13.3,"",NA,8,"Szagos feher"
2016-08-23,17,2,"R1","17.2.R1",1,1,9.8,8.7,9.5,"",NA,8,"Ugni blanc/Trebbiano"
2016-08-23,22,9,"R1","22.9.R1",1,NA,10.5,11.4,9.8,"",NA,8,"Durif2"
2016-08-23,14,3,"R3","14.3.R3",1,1,9.3,9.7,9,"",NA,8,"Carmenere"
2016-08-23,29,3,"R6","29.3.R6",1,NA,11.9,11.6,12.7,"",NA,8,"Schiopettino"
2016-08-23,14,1,"R2","14.1.R2",1,NA,12.2,10.1,11.5,"",NA,8,"Cabernet Sauvignon"
2016-08-23,26,6,"R4","26.6.R4",1,1,13.3,12.9,13.1,"",NA,8,"Sangiovese"
2016-08-23,32,5,"R2","32.5.R2",1,NA,10.9,10.2,10.8,"",NA,8,"Rkatsiteli"
2016-08-23,22,7,"R7","22.7.R7",1,NA,9.1,9.7,9.4,"",NA,8,"Furmint"
2016-08-23,13,3,"R8","13.3.R8",1,NA,9.6,9.5,9.1,"",NA,8,"Pinot gris"
2016-08-23,13,9,"R1","13.9.R1",1,1,8.8,9.6,8.9,"",NA,8,"Cabernet franc"
2016-08-23,18,3,"R3","18.3.R3",1,1,8.9,8.7,9.7,"",NA,8,"Counoise"
2016-08-23,12,10,"R3","12.10.R3",1,1,10.4,10.2,11.2,"",NA,8,"Melon"
2016-08-23,20,5,"R4","20.5.R4",1,NA,12.6,11.8,9.7,"",NA,8,"Gewurtztraminer"
2016-08-23,NA,NA,"","UNLABELED 4",1,1,12.8,15.5,15,"",NA,8,NA
2016-08-23,34,1,"R1","34.1.R1",1,1,11.8,10.6,10.1,"",NA,8,"Macabeo"
2016-08-23,12,5,"R7","12.5.R7",1,NA,10.1,11.6,11.2,"",NA,8,"Chardonnay"
2016-08-23,38,7,"R1","38.7.R1",1,1,10.3,10.6,9.3,"",NA,8,"Verdelho"
2016-08-23,32,3,"R5","32.3.R5",1,NA,11.5,10.3,10.5,"",NA,8,"Zinfandel/Primitivo"
2016-08-23,34,7,"R3","34.7.R3",1,1,11.6,13.6,11,"",NA,8,"Palomino"
2016-08-23,43,3,"R2","43.3.R2",1,2,11.2,10.8,11.7,"",NA,8,"July Muscat"
2016-08-26,18,1,"R5","18.1.R5",1,1,10.2,11,9.8,"",NA,11,"Cinsault"
2016-08-26,18,1,"R2","18.1.R2",1,1,7.6,8.9,9.2,"",NA,11,"Cinsault"
2016-08-26,39,7,"R9","39.7.R9",3,NA,9.5,9.2,9.6,"",NA,11,"Carnelian"
2016-08-26,34,5,"R3","34.5.R3",1,1,11.8,13.4,12.8,"",NA,11,"Morrastel"
2016-08-26,29,7,"R1","29.7.R1",1,NA,10,11.1,11.6,"",NA,11,"Tocai Friulano"
2016-08-26,14,3,"R9","14.3.R9",1,2,9.8,10.9,11.1,"",NA,11,"Carmenere"
2016-08-26,18,3,"R8","18.3.R8",1,2,9.6,9.2,9.9,"",NA,11,"Counoise"
2016-08-26,18,1,"R4","18.1.R4",1,1,13,13.2,12.9,"",NA,11,"Cinsault"
2016-08-26,20,4,"R7","20.4.R7",2,3,9.9,10.4,10.8,"",NA,11,"Viognier"
2016-08-26,24,9,"R6","24.9.R6",2,2,12.6,12.3,13.8,"",NA,11,"Dolcetto"
2016-08-26,24,9,"R5","24.9.R5",1,1,12.4,12.5,11.8,"",NA,11,"Dolcetto"
2016-08-26,23,7,"R4","23.7.R4",3,3,8.7,8.9,9.2,"",NA,11,"Szagos feher"
2016-08-26,39,7,"R1","39.7.R1",3,NA,10.7,12.4,12.8,"",NA,11,"Carnelian"
2016-08-26,22,7,"R3","22.7.R3",2,NA,8.8,9.5,9.3,"",NA,11,"Furmint"
2016-08-26,12,1,"R7","12.1.R7",2,2,11.5,12.4,12.2,"",NA,11,"Aligote"
2016-08-26,12,1,"R5","12.1.R5",2,NA,12.7,13.4,11.9,"",NA,11,"Aligote"
2016-08-26,22,1,"R6","22.1.R6",1,NA,10,11.2,11.4,"",NA,11,"Rotgipfler"
2016-08-26,34,1,"R2","34.1.R2",2,1,12.7,12,12.9,"",NA,11,"Macabeo"
2016-08-26,39,7,"R2","39.7.R2",2,3,12.4,11.5,11.9,"",NA,11,"Carnelian"
2016-08-26,22,1,"R5","22.1.R5",1,1,8.8,8.4,9,"",NA,11,"Rotgipfler"
2016-08-26,19,9,"R6","19.9.R6",1,1,9.9,10.3,11.4,"",NA,11,"Syrah"
2016-08-26,25,9,"R4","25.9.R4",1,2,11.8,11.4,10.2,"",NA,11,"Nebbiolo"
2016-08-26,12,7,"R4","12.7.R4",1,2,10.6,10.3,11.8,"",NA,11,"Gamay Noir"
2016-08-26,22,7,"R5","22.7.R5",1,NA,13.6,10.7,11.8,"",NA,11,"Furmint"
2016-08-26,29,3,"R4","29.3.R4",1,NA,9,10.3,10.5,"",NA,11,"Schiopettino"
2016-08-26,14,1,"R4","14.1.R4",1,NA,10.7,12.4,9.8,"",NA,11,"Cabernet Sauvignon"
2016-08-26,18,7,"R4","18.7.R4",1,NA,10.4,10.7,11.5,"",NA,11,"Marsanne"
2016-08-26,20,2,"R3","20.2.R3",1,1,13.4,9.9,10.6,"",NA,11,"Valdepenas"
2016-08-26,23,7,"R6","23.7.R6",2,1,13.3,12.8,14,"",NA,11,"Szagos feher"
2016-08-26,29,3,"R3","29.3.R3",1,2,9.9,12.4,10,"",NA,11,"Schiopettino"
2016-08-26,34,1,"R4","34.1.R4",1,1,12.7,12.1,12.8,"",NA,11,"Macabeo"
2016-08-26,44,1,"R4","44.1.R4",1,NA,11.5,11,11.3,"",NA,11,"Ruby Seedless"
2016-08-26,40,9,"R6","40.9.R6",1,1,11.1,12.1,10.8,"",NA,11,"Ruby Cabernet"
2016-08-26,12,7,"R7","12.7.R7",1,NA,9.4,9.8,10.1,"",NA,11,"Gamay Noir"
2016-08-26,24,1,"R7","24.1.R7",1,1,11.5,9.6,12.1,"",NA,11,"Barbera"
2016-08-26,19,9,"R4","19.9.R4",2,NA,13.2,12.7,12.5,"",NA,11,"Syrah"
2016-08-26,12,5,"R5","12.5.R5",1,1,10.5,10.9,10.3,"",NA,11,"Chardonnay"
2016-08-26,32,5,"R4","32.5.R4",1,NA,10.4,13.8,12.4,"",NA,11,"Rkatsiteli"
2016-08-26,18,5,"R3","18.5.R3",3,NA,8.7,9.2,10.6,"",NA,11,"Durif1"
2016-08-26,20,2,"R4","20.2.R4",1,2,11.6,11.8,10.2,"",NA,11,"Valdepenas"
2016-08-26,24,1,"R3","24.1.R3",1,2,9.7,10.5,10.1,"",NA,11,"Barbera"
2016-08-26,24,1,"R2","24.1.R2",3,NA,10.8,10.7,10,"",NA,11,"Barbera"
2016-08-26,38,7,"R2","38.7.R2",1,3,8.4,8.6,8.3,"",NA,11,"Verdelho"
2016-08-26,22,9,"R7","22.9.R7",1,NA,12.4,13.8,11.7,"",NA,11,"Durif2"
2016-08-26,21,7,"R2","21.7.R2",7,NA,9.3,8.9,8.8,"",NA,11,"Chasselas doree"
2016-08-26,21,7,"R3","21.7.R3",3,NA,11.6,11.2,12.5,"",NA,11,"Chasselas doree"
2016-08-26,12,7,"R3","12.7.R3",2,2,10.2,10,13.3,"",NA,11,"Gamay Noir"
2016-08-26,18,5,"R5","18.5.R5",2,2,10.4,10.7,10.2,"",NA,11,"Durif1"
2016-08-26,21,7,"R4","21.7.R4",2,2,12.5,11.6,12.7,"",NA,11,"Chasselas doree"
2016-08-26,27,1,"R4","27.1.R4",1,NA,10.7,12.4,11.3,"",NA,11,"Coda di Volpe"
2016-08-26,12,7,"R5","12.7.R5",4,NA,13,12.4,12.5,"",NA,11,"Gamay Noir"
2016-08-26,21,9,"R1","21.9.R1",1,2,11.8,11.3,11.6,"",NA,11,"Gruner Veltiner"
2016-08-26,34,1,"R6","34.1.R6",1,2,10.7,12.2,10.4,"",NA,11,"Macabeo"
2016-08-26,13,5,"R2","13.5.R2",2,2,13.4,12.8,10.8,"",NA,11,"Pinot  Meunier"
2016-08-26,39,7,"R6","39.7.R6",2,NA,12.7,11,14.5,"",NA,11,"Carnelian"
2016-08-26,20,2,"R5","20.2.R5",2,NA,12.5,11,11.6,"",NA,11,"Valdepenas"
2016-08-26,32,3,"R3","32.3.R3",3,4,12.9,10.6,9.8,"",NA,11,"Zinfandel/Primitivo"
2016-08-26,13,5,"R3","13.5.R3",2,NA,13.6,12.5,12.9,"",NA,11,"Pinot  Meunier"
2016-08-26,18,1,"R1","18.1.R1",1,1,11.4,11.7,9.8,"",NA,11,"Cinsault"
2016-08-26,24,1,"R1","24.1.R1",3,2,10.8,10.6,11.4,"",NA,11,"Barbera"
2016-08-26,21,7,"R5","21.7.R5",2,NA,11.4,13.4,10.7,"",NA,11,"Chasselas doree"
2016-08-26,20,4,"R3","20.4.R3",1,2,11.6,10.8,11.4,"",NA,11,"Viognier"
2016-08-26,34,7,"R4","34.7.R4",3,4,11.7,11.8,10.4,"",NA,11,"Palomino"
2016-08-26,12,7,"R8","12.7.R8",2,1,10.4,11.8,9.9,"",NA,11,"Gamay Noir"
2016-08-26,24,1,"R4","24.1.R4",3,3,9.8,10.5,10.3,"",NA,11,"Barbera"
2016-08-26,28,7,"R4","28.7.R4",1,1,13,10.8,10.9,"",NA,11,"Refosco"
2016-08-26,12,10,"R2","12.10.R2",1,1,9.6,11.4,9.9,"",NA,11,"Melon"
2016-08-26,40,9,"R2","40.9.R2",1,1,12.7,13.8,10.6,"",NA,11,"Ruby Cabernet"
2016-08-26,22,9,"R6","22.9.R6",2,1,10.2,12.6,12.1,"",NA,11,"Durif2"
2016-08-26,15,3,"R3","15.3.R3",3,NA,10.4,11.7,9.9,"",NA,11,"Merlot"
2016-08-26,29,3,"R5","29.3.R5",1,1,12.6,13,10.7,"",NA,11,"Schiopettino"
2016-08-26,39,7,"R5","39.7.R5",1,NA,14.5,13.8,12.9,"",NA,11,"Carnelian"
2016-08-26,21,9,"R8","21.9.R8",1,2,10.7,9.8,10.3,"",NA,11,"Gruner Veltiner"
2016-08-26,22,1,"R1","22.1.R1",2,NA,12.4,10.4,13,"",NA,11,"Rotgipfler"
2016-08-26,32,3,"R6","32.3.R6",1,1,8.6,9,10.5,"",NA,11,"Zinfandel/Primitivo"
2016-08-26,20,4,"R2","20.4.R2",3,NA,12.8,12.4,10.7,"",NA,11,"Viognier"
2016-08-26,17,3,"R7","17.3.R7",1,NA,10.3,9.1,9.4,"",NA,11,"Alicante Bouchet"
2016-08-26,12,3,"R3","12.3.R3",2,NA,12.5,11.3,11.7,"",NA,11,"Auxerrois"
2016-08-26,24,9,"R1","24.9.R1",2,3,13.8,14.2,11.7,"",NA,11,"Dolcetto"
2016-08-26,16,1,"R4","16.1.R4",1,NA,10.4,11.5,13.4,"",NA,11,"Sauvignon blanc"
2016-08-26,18,1,"R3","18.1.R3",1,1,9.1,10.4,8.7,"",NA,11,"Cinsault"
2016-08-26,19,7,"R4","19.7.R4",1,1,13.5,11.4,10.7,"",NA,11,"Roussanne"
2016-08-26,28,7,"R3","28.7.R3",1,2,11.9,10.4,9.8,"",NA,11,"Refosco"
2016-08-26,13,3,"R1","13.3.R1",1,1,11.5,10.4,11.7,"",NA,11,"Pinot gris"
2016-08-26,44,1,"R3","44.1.R3",1,1,13.9,12,10.8,"",NA,11,"Ruby Seedless"
2016-08-26,12,5,"R2","12.5.R2",2,2,9.6,12.4,10.7,"",NA,11,"Chardonnay"
2016-08-26,19,9,"R1","19.9.R1",2,3,14.3,12.8,12.4,"",NA,11,"Syrah"
2016-08-26,14,1,"R3","14.1.R3",1,NA,12.4,13.8,12.4,"",NA,11,"Cabernet Sauvignon"
2016-08-26,34,5,"R2","34.5.R2",1,NA,10.1,11.4,13.3,"",NA,11,"Morrastel"
2016-08-26,15,3,"R1","15.3.R1",2,2,10.7,9.9,11.4,"",NA,11,"Merlot"
2016-08-26,22,1,"R4","22.1.R4",2,2,12.5,13.4,11.6,"",NA,11,"Rotgipfler"
2016-08-26,22,9,"R5","22.9.R5",2,1,14.7,13.8,11.4,"",NA,11,"Durif2"
2016-08-26,17,3,"R5","17.3.R5",2,2,12.4,11.6,11.8,"",NA,11,"Alicante Bouchet"
2016-08-26,18,7,"R9","18.7.R9",1,NA,13.2,10.7,11.4,"",NA,11,"Marsanne"
2016-08-26,17,2,"R2","17.2.R2",1,1,12.6,13.9,10.4,"",NA,11,"Ugni blanc/Trebbiano"
2016-08-26,29,3,"R7","29.3.R7",2,2,11.4,12.7,10,"",NA,11,"Schiopettino"
2016-08-26,13,5,"R4","13.5.R4",2,NA,9.5,12.4,10.7,"",NA,11,"Pinot  Meunier"
2016-08-26,14,3,"R7","14.3.R1",1,2,10.4,11.8,9.3,"",NA,11,"Carmenere"
2016-08-26,24,9,"R2","24.9.R2",1,2,13.2,10.5,10.8,"",NA,11,"Dolcetto"
2016-08-26,12,10,"R1","12.10.R1",1,2,13.4,10.8,12.7,"",NA,11,"Melon"
2016-08-26,16,1,"R3","16.1.R3",1,1,11,12.8,12.9,"",NA,11,"Sauvignon blanc"
2016-08-26,18,5,"R4","18.5.R4",2,NA,11.4,12.7,12.1,"",NA,11,"Durif1"
2016-08-26,18,7,"R5","18.7.R5",1,NA,11.2,14.6,10.7,"",NA,11,"Marsanne"
2016-08-26,18,5,"R8","18.5.R8",3,NA,13.8,13.2,10.3,"",NA,11,"Durif1"
2016-08-26,14,3,"R2","14.3.R2",2,NA,12.1,13.6,10.8,"",NA,11,"Carmenere"
2016-08-26,32,5,"R3","32.5.R3",2,2,10.5,9.7,11.4,"",NA,11,"Rkatsiteli"
2016-08-26,12,3,"R1","12.3.R1",1,2,14.1,12.6,12.5,"",NA,11,"Auxerrois"
2016-08-26,12,1,"R3","12.1.R3",1,2,15.4,13.7,12.8,"",NA,11,"Aligote"
2016-08-26,25,9,"R2","25.9.R2",3,NA,9.6,10.3,11.1,"",NA,11,"Nebbiolo"
2016-08-26,18,3,"R4","18.3.R4",1,NA,11.5,10.6,9.9,"",NA,11,"Counoise"
2016-08-26,29,7,"R3","29.7.R3",1,1,12.2,11.6,11.1,"",NA,11,"Tocai Friulano"
2016-08-26,13,5,"R6","13.5.R6",2,2,12.4,12.1,12.8,"",NA,11,"Pinot  Meunier"
2016-08-26,12,5,"R3","12.5.R3",2,NA,10.4,11.2,10.8,"",NA,11,"Chardonnay"
2016-08-26,22,9,"R2","22.9.R2",2,2,10,11.2,11.7,"",NA,11,"Durif2"
2016-08-26,17,2,"R5","17.2.R5",1,NA,12.9,12.4,13.4,"",NA,11,"Ugni blanc/Trebbiano"
2016-08-26,20,5,"R5","20.5.R5",4,NA,14.2,12.2,12.7,"",NA,11,"Gewurtztraminer"
2016-08-26,26,6,"R2","26.6.R2",2,3,9.7,11.4,10.8,"",NA,11,"Sangiovese"
2016-08-26,14,3,"R4","14.3.R4",2,NA,12.8,10.7,10.1,"",NA,11,"Carmenere"
2016-08-26,21,7,"R7","21.7.R7",4,NA,12.4,12,12.9,"",NA,11,"Chasselas doree"
2016-08-26,20,5,"R3","20.5.R3",1,2,11.1,11.8,10.4,"",NA,11,"Gewurtztraminer"
2016-08-26,22,7,"R4","22.7.R4",2,NA,13,14.6,12.7,"",NA,11,"Furmint"
2016-08-26,38,7,"R3","38.7.R3",2,3,12.4,10.7,12.2,"",NA,11,"Verdelho"
2016-08-26,19,9,"R2","19.9.R2",2,2,11.5,10.8,10.2,"",NA,11,"Syrah"
2016-08-26,17,3,"R3","17.3.R3",2,NA,9.6,10.6,12.3,"",NA,11,"Alicante Bouchet"
2016-08-26,22,1,"R2","22.1.R2",2,NA,13.2,12.7,11.9,"",NA,11,"Rotgipfler"
2016-08-26,16,1,"R5","16.1.R5",2,NA,11.9,10.7,12.4,"",NA,11,"Sauvignon blanc"
2016-08-26,44,1,"R5","44.1.R5",1,1,13.5,12.8,12.2,"",NA,11,"Ruby Seedless"
2016-08-26,32,5,"R5","32.5.R5",1,NA,12.8,10.9,10.5,"",NA,11,"Rkatsiteli"
2016-08-26,35,3,"R5","35.3.R5",11,9,10.2,10.8,10.9,"",NA,11,"Tempranillo"
2016-08-26,34,7,"R2","34.7.R2",1,NA,11.6,12.8,9.7,"",NA,11,"Palomino"
2016-08-26,40,9,"R1","40.9.R1",2,2,12.6,12.8,14.8,"",NA,11,"Ruby Cabernet"
2016-08-26,42,7,"R1","42.7.R1",3,4,12.4,11,12.9,"",NA,11,"Early Muscat"
2016-08-26,25,9,"R3","25.9.R3",2,3,14.2,12.5,13.7,"",NA,11,"Nebbiolo"
2016-08-26,17,2,"R4","17.2.R4",1,NA,12,9.9,13.6,"",NA,11,"Ugni blanc/Trebbiano"
2016-08-26,21,9,"R3","21.9.R3",3,1,10.4,11.9,10.3,"",NA,11,"Gruner Veltiner"
2016-08-26,12,7,"R2","12.7.R2",2,NA,12.4,10.5,11.4,"",NA,11,"Gamay Noir"
2016-08-26,44,1,"R1","44.1.R1",1,NA,15.5,16.2,12.7,"",NA,11,"Ruby Seedless"
2016-08-26,20,5,"R7","20.5.R7",2,2,10.4,12.8,11.8,"",NA,11,"Gewurtztraminer"
2016-08-26,14,1,"R6","14.1.R6",2,2,9.8,12.5,12.7,"",NA,11,"Cabernet Sauvignon"
2016-08-26,39,3,"R2","39.3.R2",2,1,11.8,11.2,10.4,"",NA,11,"Calzin"
2016-08-26,24,9,"R4","24.9.R4",1,2,9.6,12.5,10.4,"",NA,11,"Dolcetto"
2016-08-26,NA,NA,"","UNLABELED 1",2,NA,11.1,11.8,10.5,"",NA,11,NA
2016-08-26,27,1,"R3","27.1.R3",2,1,13.4,14.7,10.9,"",NA,11,"Coda di Volpe"
2016-08-26,18,3,"R1","18.3.R1",1,NA,9.8,12.4,9.9,"",NA,11,"Counoise"
2016-08-26,14,1,"R10","14.1.R10",1,NA,10.2,9.8,12.6,"",NA,11,"Cabernet Sauvignon"
2016-08-26,39,7,"R4","39.7.R4",3,NA,10.2,13.4,10.8,"",NA,11,"Carnelian"
2016-08-26,42,7,"R6","42.7.R6",4,3,8.6,11.2,9.9,"",NA,11,"Early Muscat"
2016-08-26,17,3,"R4","17.3.R4",3,NA,10.4,11.7,8.8,"",NA,11,"Alicante Bouchet"
2016-08-26,22,1,"R7","22.1.R7",1,NA,9.4,12.3,11.7,"",NA,11,"Rotgipfler"
2016-08-26,14,1,"R1","14.1.R1",1,1,10.2,10.8,10.3,"",NA,11,"Cabernet Sauvignon"
2016-08-26,18,5,"R2","18.5.R2",2,NA,9.2,9.6,8.7,"",NA,11,"Durif1"
2016-08-26,24,1,"R9","24.1.R9",2,2,11.4,10.8,9.8,"",NA,11,"Barbera"
2016-08-26,12,1,"R1","12.1.R1",2,2,14.6,12.8,13.7,"",NA,11,"Aligote"
2016-08-26,22,9,"R3","22.9.R3",1,1,12.5,10.9,9.8,"",NA,11,"Durif2"
2016-08-26,24,1,"R8","24.1.R8",1,1,10.7,12.4,9.7,"",NA,11,"Barbera"
2016-08-26,26,6,"R1","26.6.R1",2,NA,8.9,10.2,11.3,"",NA,11,"Sangiovese"
2016-08-26,13,3,"R3","13.3.R3",1,2,12.8,13.5,9.5,"",NA,11,"Pinot gris"
2016-08-26,13,9,"R2","13.9.R2",2,NA,9.7,10.6,10.8,"",NA,11,"Cabernet franc"
2016-08-26,15,3,"R2","15.3.R2",1,NA,10.4,11.6,9.8,"",NA,11,"Merlot"
2016-08-26,20,5,"R2","20.5.R2",3,2,13.2,12.8,12.4,"",NA,11,"Gewurtztraminer"
